"Year","Area","Street","Street.2"
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Coventry",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Dudley",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Solihull",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Sandwell",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Walsall",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"Wolverhampton",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
2012,"",,
